ChipID,Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
8,2852610,1,1,2.9414,2.0879,0,1.8719,25,24,2,142630450,610900.0
13,2857521,1,1,0.9793,-8.714,0,1.3235,21,2,2,142876000,245550.0
9,2857837,1,1,0.7937,-1.3952,0,1.0542,21,17,2,142891800,15800.0
9,2857852,1,1,-9.7023,-3.1618,0,1.9208,0,13,2,142892550,750.0
18,2858286,1,1,-3.6586,-0.5471,0,1.3717,12,18,2,142914250,21700.0
5,2864373,1,1,4.3477,-8.3873,0,1.4878,28,3,2,143218600,304350.0
4,2871747,1,1,2.5121,-2.9686,0,1.9061,25,14,2,143587300,368700.0
17,2893274,1,1,7.0038,-5.2082,0,1.5666,34,9,2,144663650,1076350.0
16,2896266,1,1,7.8395,-0.5964,0,1.154,35,18,2,144813250,149600.0
16,2904267,1,1,-6.3867,-5.698,0,1.843,7,8,2,145213300,400050.0
10,2905100,1,1,0.507,0.7315,0,1.0373,21,21,2,145254950,41650.0
18,2908675,1,1,1.3651,-5.7426,0,1.1956,22,8,2,145433700,178750.0
9,2909243,1,1,5.1347,-2.8897,0,1.107,30,14,2,145462100,28400.0
19,2910197,1,1,-7.4902,0.1121,0,1.4609,5,20,2,145509800,47700.0
4,2918225,1,1,-1.2478,-8.8242,0,1.529,17,2,2,145911200,401400.0
6,2921104,1,1,-5.5309,-5.1209,0,1.4653,8,9,2,146055150,143950.0
19,2927961,1,1,-4.4728,-0.7768,0,1.1512,11,18,2,146398000,342850.0
4,2935816,1,1,-8.8485,-5.647,0,1.2742,2,8,2,146790750,392750.0
3,2940683,1,1,6.6648,1.6715,0,1.9538,33,23,2,147034100,243350.0
5,2944503,1,1,-0.6758,6.4467,0,1.4788,18,32,2,147225100,191000.0
5,2945812,1,1,-7.7517,0.3543,0,1.1638,4,20,2,147290550,65450.0
13,2956129,1,1,-2.3996,-0.7075,0,1.3503,15,18,2,147806400,515850.0
19,2957561,1,1,3.6243,-3.3454,0,1.8482,27,13,2,147878000,71600.0
1,2961260,1,1,5.8555,-2.9096,0,1.1765,31,14,2,148062950,184950.0
11,2968042,1,1,-5.6637,-6.4072,0,1.1591,8,7,2,148402050,339100.0
7,2970044,1,1,3.1943,-3.5247,0,1.9637,26,12,2,148502150,100100.0
13,2971390,1,1,0.2154,6.3319,0,1.1205,20,32,2,148569450,67300.0
11,2973907,1,1,6.7524,1.5598,0,1.192,33,23,2,148695300,125850.0
18,2974312,1,1,-2.9055,-5.5829,0,1.387,14,8,2,148715550,20250.0
9,2975851,1,1,3.7078,5.7174,0,1.7593,27,31,2,148792500,76950.0
1,2976033,1,1,3.0118,-9.3262,0,1.7961,26,1,2,148801600,9100.0
5,2976999,1,1,-9.2961,-4.5811,0,1.3199,1,10,2,148849900,48300.0
10,2982025,1,1,-8.575,-3.5781,0,1.4993,2,12,2,149101200,251300.0
8,2986789,1,1,-4.1715,0.8321,0,1.0124,11,21,2,149339400,238200.0
0,2987461,1,1,-9.701,-7.9774,0,1.883,0,4,2,149373000,33600.0
14,2996907,1,1,6.713,-7.3582,0,1.6329,33,5,2,149845300,472300.0
1,2999999,1,1,-7.3032,-1.7307,0,1.9503,5,16,2,149999900,154600.0
6,3004253,1,1,2.9917,3.3618,0,1.9072,25,26,2,150212600,212700.0
14,3004791,1,1,-6.7825,-5.4836,0,1.0667,6,9,2,150239500,26900.0
10,3014241,1,1,4.3665,4.534,0,1.5741,28,29,2,150712000,472500.0
19,3016432,1,1,-5.0062,5.5827,0,1.8158,9,31,2,150821550,109550.0
1,3017795,1,1,0.9067,6.8887,0,1.3182,21,33,2,150889700,68150.0
10,3026175,1,1,2.3621,0.7485,0,1.3654,24,21,2,151308700,419000.0
5,3028514,1,1,4.3125,6.0524,0,1.1402,28,32,2,151425650,116950.0
14,3030417,1,1,-0.2359,-7.4353,0,1.2745,19,5,2,151520800,95150.0
2,3030631,1,1,5.3215,-6.5874,0,1.6398,30,6,2,151531500,10700.0
8,3035548,1,1,4.6351,2.8953,0,1.1713,29,25,2,151777350,245850.0
0,3035912,1,1,7.4078,-9.4381,0,1.1824,34,1,2,151795550,18200.0
4,3040666,1,1,-3.8668,2.8328,0,1.9474,12,25,2,152033250,237700.0
8,3042346,1,1,3.0977,-3.8538,0,1.7897,26,12,2,152117250,84000.0
6,3042789,1,1,-2.3148,-5.4701,0,1.3056,15,9,2,152139400,22150.0
19,3044369,1,1,-5.5914,-1.0657,0,1.7977,8,17,2,152218400,79000.0
5,3053203,1,1,1.821,5.401,0,1.3796,23,30,2,152660100,441700.0
12,3053659,1,1,-7.3292,-2.1928,0,1.0516,5,15,2,152682900,22800.0
9,3057019,1,1,-1.008,-5.1935,0,1.7197,17,9,2,152850900,168000.0
4,3060894,1,1,2.3725,-2.1332,0,1.0742,24,15,2,153044650,193750.0
7,3061155,1,1,-8.0992,6.6877,0,1.6234,3,33,2,153057700,13050.0
14,3062094,1,1,-9.1129,-7.8441,0,1.7561,1,4,2,153104650,46950.0
16,3065283,1,1,-0.3323,6.0741,0,1.0549,19,32,2,153264100,159450.0
18,3067577,1,1,-7.5662,1.9093,0,1.1693,4,23,2,153378800,114700.0
0,3068683,1,1,-1.3416,-1.7076,0,1.7943,17,16,2,153434100,55300.0
7,3072220,1,1,2.4161,3.1965,0,1.6226,24,26,2,153610950,176850.0
3,3078703,1,1,-2.2141,2.3581,0,1.2639,15,24,2,153935100,324150.0
14,3080034,1,1,-5.7309,3.1245,0,1.6659,8,26,2,154001650,66550.0
6,3080214,1,1,-1.0069,-9.2373,0,1.7319,17,1,2,154010650,9000.0
17,3085556,1,1,-0.6156,-7.9403,0,1.3236,18,4,2,154277750,267100.0
18,3093523,1,1,-8.9205,6.8374,0,1.8685,2,33,2,154676100,398350.0
12,3094267,1,1,-5.1241,3.4664,0,1.5517,9,26,2,154713300,37200.0
5,3109697,1,1,-3.0558,-8.8943,0,1.886,13,2,2,155484800,771500.0
3,3116448,1,1,-8.5404,6.7752,0,1.4236,2,33,2,155822350,337550.0
0,3117486,1,1,-1.7707,-5.8756,0,1.0005,16,8,2,155874250,51900.0
0,3122087,1,1,-1.732,6.4569,0,1.6539,16,32,2,156104300,230050.0
5,3122408,1,1,-6.5681,2.6945,0,1.3557,6,25,2,156120350,16050.0
18,3124811,1,1,-3.7235,-1.5093,0,1.847,12,16,2,156240500,120150.0
9,3126571,1,1,5.026,-1.7435,0,1.8089,30,16,2,156328500,88000.0
8,3132607,1,1,-6.1332,-0.1375,0,1.6221,7,19,2,156630300,301800.0
10,3133981,1,1,3.4047,3.0629,0,1.3953,26,26,2,156699000,68700.0
8,3134749,1,1,-5.4241,0.2428,0,1.1901,9,20,2,156737400,38400.0
12,3137310,1,1,-0.2486,4.3818,0,1.19,19,28,2,156865450,128050.0
8,3143788,1,1,7.1951,-8.573,0,1.468,34,2,2,157189350,323900.0
14,3145369,1,1,-3.9582,-1.7403,0,1.2644,12,16,2,157268400,79050.0
0,3147530,1,1,-6.9136,-1.278,0,1.2506,6,17,2,157376450,108050.0
19,3150088,1,1,-6.4304,-5.2178,0,1.9916,7,9,2,157504350,127900.0
6,3152367,1,1,1.4329,4.6151,0,1.0985,22,29,2,157618300,113950.0
5,3156434,1,1,3.9111,-3.0675,0,1.4389,27,13,2,157821650,203350.0
15,3158148,1,1,-7.2341,-2.3735,0,1.2508,5,15,2,157907350,85700.0
2,3161218,1,1,1.12,-9.9992,0,1.5066,22,0,2,158060850,153500.0
6,3171962,1,1,4.4588,-8.7909,0,1.3036,28,2,2,158598050,537200.0
5,3180827,1,1,-5.392,-7.0296,0,1.7112,9,5,2,159041300,443250.0
11,3187904,1,1,-6.4612,-8.4456,0,1.629,7,3,2,159395150,353850.0
8,3191268,1,1,-9.8592,3.4446,0,1.6913,0,26,2,159563350,168200.0
10,3212123,1,1,-6.1271,2.6853,0,1.2414,7,25,2,160606100,1042750.0
13,3212464,1,1,-3.015,2.1903,0,1.8658,13,24,2,160623150,17050.0
0,3217476,1,1,4.0529,1.215,0,1.7582,28,22,2,160873750,250600.0
2,3221512,1,1,3.5704,3.4028,0,1.0182,27,26,2,161075550,201800.0
17,3225632,1,1,-1.6426,3.7494,0,1.5965,16,27,2,161281550,206000.0
10,3233858,1,1,0.5643,-2.0669,0,1.2317,21,15,2,161692850,411300.0
13,3234188,1,1,-1.9392,1.7214,0,1.2411,16,23,2,161709350,16500.0
18,3237050,1,1,-2.9181,-3.6401,0,1.8703,14,12,2,161852450,143100.0
2,3237083,1,1,-7.8898,5.2582,0,1.5139,4,30,2,161854100,1650.0
3,3237961,1,1,-9.0686,2.486,0,1.2525,1,24,2,161898000,43900.0
11,3242729,1,1,-2.677,4.0623,0,1.9643,14,28,2,162136400,238400.0
15,3242775,1,1,0.0919,-6.6412,0,1.7673,20,6,2,162138700,2300.0
9,3249050,1,1,7.8362,0.4249,0,1.6741,35,20,2,162452450,313750.0
1,3253930,1,1,6.6001,-0.1694,0,1.8094,33,19,2,162696450,244000.0
11,3256419,1,1,-5.73,-4.5792,0,1.0942,8,10,2,162820900,124450.0
11,3261768,1,1,-2.3236,6.1326,0,1.8806,15,32,2,163088350,267450.0
15,3268433,1,1,-2.9844,-6.7348,0,1.9074,14,6,2,163421600,333250.0
12,3271124,1,1,-8.0273,-3.8823,0,1.8329,3,12,2,163556150,134550.0
18,3272051,1,1,7.141,4.7992,0,1.259,34,29,2,163602500,46350.0
17,3277965,1,1,-9.0743,-5.7364,0,1.1475,1,8,2,163898200,295700.0
12,3278099,1,1,7.584,1.1703,0,1.0895,35,22,2,163904900,6700.0
16,3280660,1,1,4.6301,-1.5012,0,1.7334,29,16,2,164032950,128050.0
18,3281234,1,1,-6.8835,-6.445,0,1.7405,6,7,2,164061650,28700.0
2,3285738,1,1,4.3057,-9.8656,0,1.2438,28,0,2,164286850,225200.0
7,3289400,1,1,-0.234,-7.0679,0,1.4736,19,5,2,164469950,183100.0
12,3291001,1,1,-8.3866,6.1403,0,1.2703,3,32,2,164550000,80050.0
11,3297808,1,1,0.4065,6.9505,0,1.071,20,33,2,164890350,340350.0
2,3298904,1,1,6.4299,2.7983,0,1.5055,32,25,2,164945150,54800.0
3,3301429,1,1,-7.3308,4.9895,0,1.5909,5,29,2,165071400,126250.0
15,3319527,1,1,-0.7619,-4.0155,0,1.3715,18,11,2,165976300,904900.0
2,3320997,1,1,0.2444,4.5976,0,1.6302,20,29,2,166049800,73500.0
10,3327026,1,1,2.8758,-7.0352,0,1.0362,25,5,2,166351250,301450.0
5,3329089,1,1,-0.5468,6.2438,0,1.2849,18,32,2,166454400,103150.0
1,3331423,1,1,-9.8231,-4.3488,0,1.755,0,11,2,166571100,116700.0
13,3331512,1,1,7.4028,1.936,0,1.4749,34,23,2,166575550,4450.0
6,3343902,1,1,7.7868,5.6623,0,1.1437,35,31,2,167195050,619500.0
10,3349768,1,1,-7.9341,4.399,0,1.2254,4,28,2,167488350,293300.0
17,3349875,1,1,2.4058,-7.0969,0,1.9959,24,5,2,167493700,5350.0
15,3354238,1,1,-5.6194,-4.7411,0,1.9478,8,10,2,167711850,218150.0
17,3354624,1,1,6.0798,0.8788,0,1.7183,32,21,2,167731150,19300.0
11,3356762,1,1,1.248,3.5889,0,1.5847,22,27,2,167838050,106900.0
10,3357025,1,1,-7.7385,1.8986,0,1.7193,4,23,2,167851200,13150.0
5,3357614,1,1,4.1918,-1.7341,0,1.296,28,16,2,167880650,29450.0
7,3361011,1,1,4.484,-2.3557,0,1.5036,28,15,2,168050500,169850.0
12,3362597,1,1,7.7031,-5.6492,0,1.4552,35,8,2,168129800,79300.0
18,3364547,1,1,-3.5413,-5.1914,0,1.9806,12,9,2,168227300,97500.0
8,3372237,1,1,0.3494,-8.8866,0,1.986,20,2,2,168611800,384500.0
11,3379116,1,1,-2.8612,-9.5486,0,1.1699,14,0,2,168955750,343950.0
0,3379521,1,1,3.6705,-1.3697,0,1.2892,27,17,2,168976000,20250.0
11,3381769,1,1,-1.9806,-4.3309,0,1.161,16,11,2,169088400,112400.0
1,3382423,1,1,4.7765,-4.7809,0,1.6097,29,10,2,169121100,32700.0
15,3388140,1,1,-7.8621,-3.0076,0,1.3717,4,13,2,169406950,285850.0
4,3389976,1,1,3.4284,-2.5456,0,1.8004,26,14,2,169498750,91800.0
9,3405766,1,1,2.2596,6.4903,0,1.1016,24,32,2,170288250,789500.0
14,3407448,1,1,6.1578,-1.6954,0,1.0342,32,16,2,170372350,84100.0
17,3417927,1,1,-2.2719,-0.1903,0,1.1508,15,19,2,170896300,523950.0
1,3424975,1,1,-1.0358,-8.6501,0,1.3413,17,2,2,171248700,352400.0
14,3428126,1,1,-5.8108,-1.7881,0,1.5,8,16,2,171406250,157550.0
1,3428571,1,1,-3.5649,-3.2542,0,1.1217,12,13,2,171428500,22250.0
10,3431110,1,1,5.3182,1.6551,0,1.4112,30,23,2,171555450,126950.0
17,3443190,1,1,2.2124,-4.0582,0,1.1989,24,11,2,172159450,604000.0
14,3444611,1,1,-6.421,1.4763,0,1.7141,7,22,2,172230500,71050.0
3,3448339,1,1,5.6704,-3.9358,0,1.1359,31,12,2,172416900,186400.0
8,3448816,1,1,3.3054,5.9742,0,1.0213,26,31,2,172440750,23850.0
17,3451619,1,1,-0.8228,-1.6981,0,1.8149,18,16,2,172580900,140150.0
5,3455850,1,1,3.9607,-3.626,0,1.5237,27,12,2,172792450,211550.0
16,3462857,1,1,-0.637,-9.8336,0,1.46,18,0,2,173142800,350350.0
15,3469581,1,1,-2.338,-8.3227,0,1.7787,15,3,2,173479000,336200.0
7,3474753,1,1,-4.1915,-8.5201,0,1.37,11,2,2,173737600,258600.0
16,3476153,1,1,-5.0066,3.6043,0,1.1031,9,27,2,173807600,70000.0
13,3478369,1,1,-1.5224,-6.0041,0,1.0878,16,7,2,173918400,110800.0
6,3480370,1,1,6.8871,5.173,0,1.2397,33,30,2,174018450,100050.0
19,3482585,1,1,-8.9748,-8.9554,0,1.7047,2,2,2,174129200,110750.0
4,3490956,1,1,-9.1865,-5.7676,0,1.023,1,8,2,174547750,418550.0
11,3493979,1,1,-7.1367,-8.8989,0,1.2092,5,2,2,174698900,151150.0
18,3494005,1,1,-7.4158,6.3743,0,1.5382,5,32,2,174700200,1300.0
19,3498723,1,1,0.1982,-7.4967,0,1.0789,20,5,2,174936100,235900.0
14,3503181,1,1,5.5951,2.5441,0,1.7498,31,25,2,175159000,222900.0
1,3505456,1,1,-3.3915,-7.0083,0,1.3712,13,5,2,175272750,113750.0
9,3510592,1,1,2.6704,0.1384,0,1.9912,25,20,2,175529550,256800.0
1,3511355,1,1,-8.3817,0.6073,0,1.9502,3,21,2,175567700,38150.0
2,3511902,1,1,-2.8135,-1.5491,0,1.2868,14,16,2,175595050,27350.0
3,3516516,1,1,2.6526,6.4364,0,1.4603,25,32,2,175825750,230700.0
18,3519930,1,1,4.3334,-6.4576,0,1.0894,28,7,2,175996450,170700.0
14,3520409,1,1,-5.185,5.9291,0,1.5692,9,31,2,176020400,23950.0
13,3521558,1,1,-9.9293,-1.2982,0,1.2367,0,17,2,176077850,57450.0
4,3522662,1,1,-9.4361,2.203,0,1.6595,1,24,2,176133050,55200.0
12,3523126,1,1,-9.563,-3.0515,0,1.2625,0,13,2,176156250,23200.0
9,3525849,1,1,-2.5573,-5.1143,0,1.6926,14,9,2,176292400,136150.0
14,3530203,1,1,-7.5738,0.9968,0,1.7336,4,21,2,176510100,217700.0
14,3530605,1,1,-2.1659,-7.1315,0,1.2565,15,5,2,176530200,20100.0
16,3531098,1,1,0.9249,-5.9943,0,1.2085,21,8,2,176554850,24650.0
1,3549047,1,1,5.3015,-0.5154,0,1.8267,30,18,2,177452300,897450.0
16,3553410,1,1,6.0503,-4.3624,0,1.4335,32,11,2,177670450,218150.0
19,3553814,1,1,0.7245,-5.0634,0,1.0067,21,9,2,177690650,20200.0
11,3557498,1,1,2.1002,-7.7494,0,1.9592,24,4,2,177874850,184200.0
12,3558549,1,1,1.2899,5.4563,0,1.9699,22,30,2,177927400,52550.0
9,3569489,1,1,4.4612,-9.6833,0,1.6086,28,0,2,178474400,547000.0
6,3577620,1,1,-6.4876,-8.5835,0,1.2287,7,2,2,178880950,406550.0
8,3584199,1,1,-6.0139,5.084,0,1.8373,7,30,2,179209900,328950.0
11,3589780,1,1,-9.8961,-9.7421,0,1.248,0,0,2,179488950,279050.0
7,3590692,1,1,-1.9919,-4.5618,0,1.034,16,10,2,179534550,45600.0
6,3602762,1,1,7.6474,-3.3598,0,1.8893,35,13,2,180138050,603500.0
12,3608034,1,1,2.6793,0.067,0,1.7446,25,20,2,180401650,263600.0
8,3612229,1,1,0.5115,-4.5406,0,1.5729,21,10,2,180611400,209750.0
19,3613360,1,1,-0.1039,2.5529,0,1.6418,19,25,2,180667950,56550.0
9,3618259,1,1,4.9955,3.6205,0,1.5898,29,27,2,180912900,244950.0
2,3618766,1,1,-9.8254,5.9189,0,1.7778,0,31,2,180938250,25350.0
2,3620968,1,1,-0.0427,-4.3564,0,1.8684,19,11,2,181048350,110100.0
0,3623121,1,1,-9.0464,-9.3512,0,1.2078,1,1,2,181156000,107650.0
4,3635527,1,1,-3.2653,2.7149,0,1.5987,13,25,2,181776300,620300.0
3,3637756,1,1,-1.6154,-6.2065,0,1.2456,16,7,2,181887750,111450.0
8,3645540,1,1,-0.0562,2.9814,0,1.6361,19,25,2,182276950,389200.0
19,3648533,1,1,-4.8016,-3.9075,0,1.2163,10,12,2,182426600,149650.0
6,3650316,1,1,-6.8354,-9.1733,0,1.796,6,1,2,182515750,89150.0
2,3651484,1,1,4.312,1.5811,0,1.4833,28,23,2,182574150,58400.0
11,3658097,1,1,5.2933,-1.0853,0,1.2803,30,17,2,182904800,330650.0
10,3658153,1,1,-4.2885,0.9731,0,1.6786,11,21,2,182907600,2800.0
9,3658797,1,1,1.9861,0.9293,0,1.6443,23,21,2,182939800,32200.0
15,3665137,1,1,7.7891,2.7903,0,1.4267,35,25,2,183256800,317000.0
4,3665285,1,1,2.7671,-9.0464,0,1.6099,25,1,2,183264200,7400.0
12,3675789,1,1,-6.3176,-9.6088,0,1.2099,7,0,2,183789400,525200.0
17,3677183,1,1,2.3624,-8.8531,0,1.2648,24,2,2,183859100,69700.0
1,3677821,1,1,5.8654,-0.7424,0,1.7238,31,18,2,183891000,31900.0
18,3678326,1,1,-7.9943,1.6175,0,1.307,4,23,2,183916250,25250.0
18,3682298,1,1,-9.2477,-9.1114,0,1.1851,1,1,2,184114850,198600.0
6,3691715,1,1,4.8951,-3.0677,0,1.4497,29,13,2,184585700,470850.0
2,3694330,1,1,-9.4916,-1.0546,0,1.1552,1,17,2,184716450,130750.0
4,3698001,1,1,-2.0367,0.2168,0,1.3158,15,20,2,184900000,183550.0
0,3698283,1,1,-9.7657,0.3646,0,1.4831,0,20,2,184914100,14100.0
11,3698650,1,1,-4.3764,1.8802,0,1.7425,11,23,2,184932450,18350.0
11,3699922,1,1,-3.9449,3.1444,0,1.3154,12,26,2,184996050,63600.0
8,3705250,1,1,-6.85,2.5139,0,1.5668,6,25,2,185262450,266400.0
3,3705675,1,1,4.65,-9.9126,0,1.6732,29,0,2,185283700,21250.0
8,3707090,1,1,-8.9543,2.8182,0,1.3612,2,25,2,185354450,70750.0
11,3710471,1,1,7.5204,0.2183,0,1.5646,35,20,2,185523500,169050.0
6,3712550,1,1,-7.1522,-8.042,0,1.8629,5,3,2,185627450,103950.0
12,3713028,1,1,3.647,-4.7448,0,1.6919,27,10,2,185651350,23900.0
15,3716654,1,1,3.6147,2.88,0,1.1572,27,25,2,185832650,181300.0
0,3717953,1,1,2.7608,-5.4337,0,1.8136,25,9,2,185897600,64950.0
18,3724145,1,1,-5.8762,5.4715,0,1.0264,8,30,2,186207200,309600.0
3,3734272,1,1,-8.3117,-6.5329,0,1.9056,3,6,2,186713550,506350.0
0,3734456,1,1,2.1194,-0.875,0,1.3104,24,18,2,186722750,9200.0
11,3736395,1,1,5.4786,6.9163,0,1.7647,30,33,2,186819700,96950.0
2,3737247,1,1,-6.4395,-6.5911,0,1.6134,7,6,2,186862300,42600.0
4,3737921,1,1,3.4801,6.3465,0,1.23,26,32,2,186896000,33700.0
4,3738106,1,1,-0.1782,5.2285,0,1.2257,19,30,2,186905250,9250.0
16,3742636,1,1,4.622,-3.1707,0,1.0489,29,13,2,187131750,226500.0
13,3744681,1,1,-5.848,-5.3768,0,1.6892,8,9,2,187234000,102250.0
10,3765794,1,1,-5.3203,3.7209,0,1.5172,9,27,2,188289650,1055650.0
14,3768507,1,1,2.8449,-0.7048,0,1.9695,25,18,2,188425300,135650.0
13,3772100,1,1,3.6807,-7.8512,0,1.7397,27,4,2,188604950,179650.0
1,3781538,1,1,-3.4881,-6.6907,0,1.4418,13,6,2,189076850,471900.0
14,3787368,1,1,4.002,2.8398,0,1.8433,28,25,2,189368350,291500.0
19,3787766,1,1,3.5565,-3.8051,0,1.524,27,12,2,189388250,19900.0
14,3789651,1,1,-8.9869,-3.4648,0,1.8422,2,13,2,189482500,94250.0
9,3793038,1,1,-2.6638,0.99,0,1.6286,14,21,2,189651850,169350.0
15,3797340,1,1,-6.1634,-4.2367,0,1.6008,7,11,2,189866950,215100.0
19,3801784,1,1,1.0401,6.2039,0,1.1944,22,32,2,190089150,222200.0
19,3802203,1,1,0.4364,4.8845,0,1.2219,20,29,2,190110100,20950.0
5,3806945,1,1,-5.2186,5.1468,0,1.7752,9,30,2,190347200,237100.0
16,3807201,1,1,-6.708,-1.0,0,1.2637,6,18,2,190360000,12800.0
14,3807740,1,1,-9.122,5.2088,0,1.0783,1,30,2,190386950,26950.0
9,3814294,1,1,-9.1355,-7.5473,0,1.7364,1,4,2,190714650,327700.0
15,3818410,1,1,7.2077,-2.5153,0,1.8256,34,14,2,190920450,205800.0
1,3820438,1,1,6.2327,-6.9283,0,1.8771,32,6,2,191021850,101400.0
11,3834132,1,1,-2.5602,-1.7713,0,1.3923,14,16,2,191706550,684700.0
19,3849882,1,1,0.8122,5.711,0,1.6875,21,31,2,192494050,787500.0
4,3853830,1,1,-8.4038,-1.3227,0,1.679,3,17,2,192691450,197400.0
17,3853876,1,1,-5.8126,1.8125,0,1.9749,8,23,2,192693750,2300.0
3,3854907,1,1,-5.1972,-1.4538,0,1.2546,9,17,2,192745300,51550.0
0,3858073,1,1,5.0289,-1.6669,0,1.369,30,16,2,192903600,158300.0
0,3864872,1,1,-3.1749,2.2472,0,1.4028,13,24,2,193243550,339950.0
13,3865267,1,1,-4.6815,-2.0918,0,1.7373,10,15,2,193263300,19750.0
3,3871524,1,1,7.9486,-1.5637,0,1.8614,35,16,2,193576150,312850.0
15,3884200,1,1,-3.5781,-4.4084,0,1.371,12,11,2,194209950,633800.0
13,3888895,1,1,3.5709,-6.8252,0,1.9509,27,6,2,194444700,234750.0
18,3903957,1,1,4.7796,-4.3512,0,1.566,29,11,2,195197800,753100.0
15,3906863,1,1,-2.1885,5.5277,0,1.0695,15,31,2,195343100,145300.0
1,3908797,1,1,-7.8479,-1.8959,0,1.5824,4,16,2,195439800,96700.0
11,3915437,1,1,-1.8599,-9.7077,0,1.8891,16,0,2,195771800,332000.0
5,3925408,1,1,1.1312,-0.4604,0,1.6437,22,19,2,196270350,498550.0
3,3935658,1,1,-7.2134,-9.6565,0,1.9263,5,0,2,196782850,512500.0
0,3942856,1,1,5.7769,5.5776,0,1.9185,31,31,2,197142750,359900.0
14,3945028,1,1,-7.9356,5.0961,0,1.256,4,30,2,197251350,108600.0
2,3947282,1,1,-4.4371,-4.0906,0,1.5859,11,11,2,197364050,112700.0
1,3950290,1,1,2.6053,-4.2672,0,1.4362,25,11,2,197514450,150400.0
19,3961813,1,1,-1.5277,-9.2386,0,1.0413,16,1,2,198090600,576150.0
13,3964216,1,1,-7.4013,4.7087,0,1.6156,5,29,2,198210750,120150.0
1,3978723,1,1,7.0287,-3.37,0,1.6366,34,13,2,198936100,725350.0
11,3981388,1,1,-9.7874,-9.6514,0,1.101,0,0,2,199069350,133250.0
1,3987050,1,1,-8.0437,6.451,0,1.5134,3,32,2,199352450,283100.0
12,3988214,1,1,7.2069,0.6081,0,1.2114,34,21,2,199410650,58200.0
7,3991102,1,1,0.9259,4.217,0,1.0033,21,28,2,199555050,144400.0
5,3994090,1,1,-9.0296,-8.5116,0,1.9156,1,2,2,199704450,149400.0
11,3995292,1,1,-2.5717,-4.6654,0,1.5289,14,10,2,199764550,60100.0
12,4004280,1,1,4.4682,0.118,0,1.0273,28,20,2,200213950,449400.0
12,4012303,1,1,-7.9668,-3.7268,0,1.3858,4,12,2,200615100,401150.0
3,4022674,1,1,-0.994,-7.658,0,1.7121,18,4,2,201133650,518550.0
12,4023611,1,1,0.7687,2.9726,0,1.4081,21,25,2,201180500,46850.0
3,4025800,1,1,-1.3104,-6.9268,0,1.9236,17,6,2,201289950,109450.0
10,4027228,1,1,3.729,0.5982,0,1.7354,27,21,2,201361350,71400.0
0,4028891,1,1,-4.9125,-5.6005,0,1.8691,10,8,2,201444500,83150.0
2,4029725,1,1,-2.3591,6.8689,0,1.6681,15,33,2,201486200,41700.0
10,4036290,1,1,-6.1013,1.8854,0,1.0564,7,23,2,201814450,328250.0
6,4037536,1,1,-5.761,-8.8524,0,1.5661,8,2,2,201876750,62300.0
18,4038157,1,1,-0.7911,-2.9167,0,1.6194,18,14,2,201907800,31050.0
0,4043622,1,1,-3.4495,-7.369,0,1.8811,13,5,2,202181050,273250.0
1,4065367,1,1,0.374,-9.3219,0,1.8158,20,1,2,203268300,1087250.0
10,4066249,1,1,-4.1127,-2.7592,0,1.5588,11,14,2,203312400,44100.0
11,4074506,1,1,-2.0616,6.6669,0,1.465,15,33,2,203725250,412850.0
11,4075825,1,1,3.4472,-9.972,0,1.7613,26,0,2,203791200,65950.0
1,4077089,1,1,-1.5157,6.6057,0,1.9735,16,33,2,203854400,63200.0
10,4079589,1,1,-9.3395,-6.7195,0,1.6186,1,6,2,203979400,125000.0
12,4080637,1,1,-3.8432,6.5369,0,1.5405,12,33,2,204031800,52400.0
0,4081061,1,1,-8.6316,-5.4485,0,1.9848,2,9,2,204053000,21200.0
2,4081092,1,1,6.5868,1.0334,0,1.499,33,22,2,204054550,1550.0
11,4081569,1,1,6.0539,3.7708,0,1.1761,32,27,2,204078400,23850.0
3,4086608,1,1,-3.3986,4.4093,0,1.9398,13,28,2,204330350,251950.0
19,4089758,1,1,-9.0332,6.7801,0,1.8492,1,33,2,204487850,157500.0
10,4092642,1,1,-7.3235,5.9339,0,1.3101,5,31,2,204632050,144200.0
2,4101641,1,1,-1.5901,5.3376,0,1.2116,16,30,2,205082000,449950.0
15,4107935,1,1,-6.1207,0.9351,0,1.1161,7,21,2,205396700,314700.0
8,4117725,1,1,4.9503,0.9401,0,1.9086,29,21,2,205886200,489500.0
5,4132197,1,1,0.3418,5.7363,0,1.262,20,31,2,206609800,723600.0
14,4133752,1,1,-1.496,-3.3872,0,1.9289,17,13,2,206687550,77750.0
6,4136649,1,1,-2.666,-8.0959,0,1.2844,14,3,2,206832400,144850.0
3,4141037,1,1,-8.5769,6.1857,0,1.2515,2,32,2,207051800,219400.0
18,4143749,1,1,5.4732,3.275,0,1.9328,30,26,2,207187400,135600.0
16,4149470,1,1,3.0425,0.7002,0,1.721,26,21,2,207473450,286050.0
2,4159050,1,1,0.5184,2.0607,0,1.582,21,24,2,207952450,479000.0
17,4159346,1,1,-7.3572,-9.9488,0,1.9099,5,0,2,207967250,14800.0
6,4161652,1,1,6.1138,-9.9632,0,1.9366,32,0,2,208082550,115300.0
5,4163377,1,1,6.8597,-7.5568,0,1.089,33,4,2,208168800,86250.0
